angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.0131114,-0.340332,18.8458,-2.17532E-4,2277.84,7.37256,7.50281,7.88029,8.56993,9.71178,11.6027,14.9452,21.7447,40.7607,200.0,20.5059,10.3429,7.12314,5.56786,4.68915,4.15999,3.84363,3.67615,3.62842,1.0,0.0,0.0,1
0.0130456,-0.34051,19.3711,2.91507E-4,2333.96,7.37354,7.50378,7.88102,8.57066,9.71235,11.6031,14.9446,21.74,40.7499,200.0,20.5153,10.3428,7.122,5.56683,4.68815,4.15902,3.84265,3.67505,3.62744,1.0,0.0,0.0,1
0.0129631,-0.340732,19.9131,1.36922E-4,2403.96,7.37463,7.50476,7.88216,8.57176,9.71321,11.6038,14.9442,21.7348,40.7365,200.0,20.5272,10.3422,7.12058,5.56575,4.68671,4.15773,3.84143,3.67395,3.62634,1.0,0.0,0.0,1
0.0128654,-0.340953,20.4196,-8.2424E-5,2466.07,7.37585,7.50598,7.88319,8.57274,9.7137,11.6038,14.9434,21.7283,40.7202,200.0,20.5409,10.3417,7.11958,5.56444,4.68568,4.1567,3.84033,3.67285,3.625,1.0,0.0,0.0,1
0.0127924,-0.341175,20.9788,8.77009E-5,2540.71,7.37708,7.50699,7.88425,8.57372,9.71476,11.6047,14.9431,21.7235,40.7084,200.0,20.5523,10.3411,7.11811,5.56299,4.68448,4.1554,3.83911,3.67163,3.6239,1.0,0.0,0.0,1
0.0127037,-0.341442,21.5698,2.2413E-4,2605.52,7.37854,7.50852,7.88545,8.57477,9.71581,11.6052,14.9429,21.7178,40.6954,200.0,20.5645,10.3398,7.11644,5.56131,4.68289,4.15412,3.83774,3.67017,3.62244,1.0,0.0,0.0,1
0.0125907,-0.34173,22.121,-2.79852E-5,2685.37,7.38025,7.50998,7.88692,8.57587,9.71681,11.6058,14.9423,21.7109,40.6774,200.0,20.5802,10.3393,7.11497,5.55976,4.68125,4.15241,3.83618,3.66858,3.62073,1.0,0.0,0.0,1
0.0125139,-0.342019,22.72,-1.27954E-4,2760.92,7.38171,7.51143,7.88842,8.57726,9.718,11.6068,14.9427,21.7058,40.667,200.0,20.5922,10.3374,7.11286,5.55796,4.67948,4.1508,3.83465,3.66711,3.61914,1.0,0.0,0.0,1
0.0124243,-0.34233,23.3587,1.85813E-4,2839.89,7.38342,7.5129,7.88976,8.57861,9.71957,11.6079,14.9426,21.6997,40.6546,200.0,20.605,10.3355,7.11092,5.55596,4.67771,4.14911,3.83307,3.66541,3.61743,1.0,0.0,0.0,1
0.0123027,-0.342662,23.9674,6.57854E-5,2927.52,7.38525,7.51469,7.89146,8.5802,9.72086,11.6089,14.9419,21.6926,40.6361,200.0,20.6212,10.3347,7.10862,5.55402,4.67584,4.14711,3.83121,3.66357,3.6156,1.0,0.0,0.0,1
0.0122073,-0.343018,24.6073,-1.77172E-4,3013.08,7.38721,7.51666,7.89324,8.582,9.72245,11.6105,14.9422,21.687,40.6251,200.0,20.6353,10.3321,7.10627,5.55153,4.67356,4.1452,3.82921,3.66155,3.61365,1.0,0.0,0.0,1
0.0121139,-0.343373,25.2957,8.32845E-5,3107.06,7.38916,7.51837,7.89487,8.58361,9.72395,11.6116,14.9424,21.6808,40.6117,200.0,20.6491,10.33,7.10388,5.54946,4.6717,4.14324,3.82736,3.65985,3.61169,1.0,0.0,0.0,1
0.0119956,-0.343772,25.9732,1.99165E-4,3201.04,7.39136,7.52057,7.89691,8.58566,9.72596,11.613,14.9428,21.674,40.5963,200.0,20.6649,10.3277,7.10112,5.54685,4.66923,4.14103,3.82513,3.65763,3.6095,1.0,0.0,0.0,1
0.0118802,-0.344194,26.6596,-1.8151E-4,3299.37,7.39353,7.52268,7.89901,8.58753,9.72765,11.6147,14.9431,21.6669,40.5823,200.0,20.6809,10.3255,7.09833,5.54412,4.66679,4.1386,3.82283,3.65544,3.60718,1.0,0.0,0.0,1
0.0117644,-0.344616,27.3894,-6.31187E-5,3400.48,7.396,7.5249,7.90122,8.58984,9.72986,11.6164,14.9439,21.6609,40.5712,200.0,20.6956,10.3221,7.09486,5.54114,4.66409,4.13635,3.82056,3.65295,3.60474,1.0,0.0,0.0,1
0.0116342,-0.345082,28.1259,1.73865E-4,3507.62,7.39844,7.52734,7.90365,8.59209,9.73189,11.6183,14.9446,21.654,40.557,200.0,20.7127,10.3195,7.0918,5.53822,4.6614,4.13367,3.81799,3.65051,3.60229,1.0,0.0,0.0,1
