angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.0159295,-0.344061,21.3692,-1.20732E-4,2587.89,7.39331,7.52764,7.91074,8.60796,9.76176,11.6732,15.056,21.9451,41.4548,200.0,20.0756,10.2088,7.04931,5.51849,4.65187,4.12992,3.818,3.65369,3.60815,1.0,0.0,0.0,1
0.0158475,-0.344305,21.8944,-1.44663E-4,2649.59,7.39465,7.52906,7.91184,8.60901,9.76297,11.6741,15.0561,21.9396,41.4431,200.0,20.0858,10.2076,7.04782,5.51685,4.65035,4.12843,3.81673,3.65234,3.60669,1.0,0.0,0.0,1
0.0157607,-0.344571,22.4284,-3.23242E-4,2724.75,7.396,7.53039,7.913,8.61028,9.76391,11.675,15.0558,21.9339,41.4299,200.0,20.0969,10.2063,7.04633,5.51521,4.64884,4.12712,3.8153,3.651,3.60535,1.0,0.0,0.0,1
0.0156854,-0.34486,22.9792,-2.91099E-4,2792.56,7.39758,7.53186,7.9145,8.61154,9.76502,11.676,15.0559,21.9287,41.4192,200.0,20.1067,10.2045,7.0444,5.51352,4.64725,4.12546,3.8138,3.64929,3.60376,1.0,0.0,0.0,1
0.015601,-0.345126,23.5414,-2.42969E-4,2867.93,7.39917,7.53306,7.91575,8.6128,9.76623,11.6766,15.0554,21.9226,41.4064,200.0,20.1176,10.2035,7.04272,5.51174,4.64571,4.12407,3.81234,3.64783,3.60229,1.0,0.0,0.0,1
0.0155185,-0.345459,24.1178,-4.11416E-5,2947.13,7.40088,7.53503,7.91753,8.61463,9.76764,11.6781,15.0559,21.9181,41.3968,200.0,20.1273,10.2011,7.04022,5.50963,4.64377,4.12219,3.8106,3.64616,3.60046,1.0,0.0,0.0,1
0.0154241,-0.34577,24.7103,2.51442E-5,3024.99,7.40271,7.53657,7.91905,8.61599,9.76901,11.6791,15.0561,21.9117,41.3839,200.0,20.1395,10.1995,7.03775,5.50762,4.64188,4.12045,3.8089,3.64437,3.59875,1.0,0.0,0.0,1
0.0153282,-0.346103,25.3163,2.48435E-4,3112.03,7.40442,7.53819,7.92075,8.61753,9.77041,11.6802,15.0559,21.9047,41.371,200.0,20.1511,10.1978,7.03568,5.5055,4.64007,4.11858,3.80705,3.64257,3.59692,1.0,0.0,0.0,1
0.0152229,-0.346458,25.9396,2.95004E-4,3197.15,7.40637,7.54019,7.92225,8.61915,9.77214,11.6814,15.0562,21.8986,41.3567,200.0,20.1648,10.1957,7.03333,5.50343,4.63786,4.11668,3.80513,3.6408,3.59497,1.0,0.0,0.0,1
0.0151194,-0.346835,26.5757,3.10797E-4,3285.31,7.40844,7.54197,7.92405,8.62097,9.77385,11.6829,15.0562,21.8919,41.3434,200.0,20.1774,10.1939,7.03089,5.50103,4.63584,4.11445,3.80315,3.63862,3.59277,1.0,0.0,0.0,1
0.0150006,-0.347212,27.2244,1.90946E-4,3377.72,7.41064,7.54407,7.92617,8.62286,9.77542,11.6845,15.0567,21.8848,41.3298,200.0,20.1908,10.1912,7.0281,5.4983,4.6332,4.11243,3.80115,3.6366,3.59082,1.0,0.0,0.0,1
0.0148848,-0.347634,27.8866,1.159E-4,3472.87,7.41272,7.54626,7.92819,8.62493,9.77723,11.6859,15.0573,21.8783,41.3172,200.0,20.2044,10.1885,7.0251,5.49561,4.63079,4.10986,3.79871,3.6344,3.58838,1.0,0.0,0.0,1
0.0147641,-0.348056,28.562,-9.26174E-6,3574.38,7.41516,7.54846,7.93028,8.62689,9.7794,11.6873,15.0575,21.8717,41.3042,200.0,20.2189,10.1858,7.02202,5.49291,4.62826,4.10767,3.79651,3.63196,3.58606,1.0,0.0,0.0,1
0.014644,-0.3485,29.252,-3.09992E-5,3680.72,7.4176,7.55078,7.93255,8.62901,9.7813,11.6893,15.058,21.8649,41.2923,200.0,20.2338,10.1831,7.01905,5.48994,4.62541,4.10505,3.79407,3.62964,3.58362,1.0,0.0,0.0,1
0.0145186,-0.348944,29.9565,-6.56662E-5,3794.71,7.42004,7.55298,7.93484,8.63117,9.78343,11.6911,15.0583,21.8582,41.2797,200.0,20.2494,10.1798,7.01592,5.48711,4.62299,4.10252,3.79163,3.6272,3.58118,1.0,0.0,0.0,1
0.0143917,-0.349432,30.6766,-3.12348E-5,3917.97,7.42261,7.55554,7.93734,8.63356,9.78555,11.6929,15.0591,21.8515,41.2679,200.0,20.2635,10.1769,7.01236,5.48382,4.61995,4.09978,3.78882,3.62463,3.57849,1.0,0.0,0.0,1
0.0142592,-0.34992,31.4128,-3.35443E-5,4053.58,7.42529,7.55811,7.93961,8.63594,9.78792,11.6949,15.0593,21.8444,41.2539,200.0,20.2789,10.1737,7.00884,5.48088,4.61714,4.09712,3.78638,3.62195,3.57581,1.0,0.0,0.0,1
0.0141252,-0.350431,32.1659,-5.33168E-6,4207.09,7.4281,7.56075,7.94228,8.63864,9.79046,11.697,15.0599,21.8381,41.2418,200.0,20.2932,10.1703,7.00487,5.47726,4.6139,4.09411,3.78345,3.61926,3.573,1.0,0.0,0.0,1
0.0139864,-0.350963,32.9361,-1.22349E-5,4375.72,7.43115,7.56358,7.94508,8.6412,9.79283,11.699,15.0606,21.8312,41.2295,200.0,20.3087,10.1663,7.00082,5.47379,4.61082,4.091,3.78051,3.61633,3.57007,1.0,0.0,0.0,1
0.0138457,-0.351518,33.7222,1.4226E-6,4563.34,7.43408,7.56645,7.94792,8.64395,9.7956,11.7013,15.0615,21.825,41.2168,200.0,20.324,10.1627,6.99681,5.47003,4.60732,4.08785,3.77745,3.61328,3.56702,1.0,0.0,0.0,1
0.0137032,-0.352095,34.5172,1.53825E-4,4688.39,7.43713,7.56934,7.95068,8.64683,9.79835,11.7037,15.0623,21.8182,41.2053,200.0,20.3377,10.1587,6.99279,5.46597,4.60379,4.08461,3.77426,3.61011,3.56372,1.0,0.0,0.0,1
0.0135573,-0.35265,35.3245,2.4995E-4,4945.73,7.44031,7.57241,7.95344,8.64955,9.80083,11.7057,15.0625,21.8117,41.1924,200.0,20.3543,10.1556,6.98906,5.46244,4.60037,4.08152,3.77134,3.60715,3.56079,1.0,0.0,0.0,1
0.0134071,-0.35305,36.1479,2.4872E-4,5264.29,7.4425,7.57442,7.9556,8.65128,9.80234,11.7066,15.0612,21.8017,41.1743,200.0,20.3751,10.1541,6.98645,5.46011,4.59822,4.07929,3.76907,3.60505,3.55859,1.0,0.0,0.0,2
0.0132526,-0.353449,36.9867,2.30223E-4,5648.06,7.44458,7.5764,7.95714,8.65273,9.80348,11.7069,15.0592,21.7913,41.1544,200.0,20.3983,10.1538,6.98467,5.45803,4.59618,4.07728,3.76714,3.60296,3.5564,1.0,0.0,0.0,2
0.0130623,-0.353849,37.3952,-1.63911E-4,3487.53,7.4469,7.57825,7.95904,8.65425,9.80449,11.7071,15.0569,21.7797,41.1298,200.0,20.4249,10.1544,6.9829,5.45602,4.59406,4.07526,3.76501,3.60083,3.55408,1.0,0.0,0.0,2
0.0128687,-0.35427,37.3968,-2.72392E-4,3493.77,7.4491,7.58032,7.96073,8.65575,9.8057,11.7074,15.0542,21.7686,41.1073,200.0,20.451,10.1541,6.98108,5.4538,4.59178,4.073,3.76282,3.59863,3.55176,1.0,0.0,0.0,2
0.0126889,-0.35467,37.3962,-1.90579E-4,3499.97,7.45129,7.58228,7.96259,8.65749,9.80686,11.7077,15.0518,21.7582,41.0874,200.0,20.4733,10.1537,6.97902,5.45162,4.58968,4.07092,3.76074,3.59644,3.54956,1.0,0.0,0.0,2
0.0125111,-0.355069,37.393,-1.04352E-4,3506.11,7.45349,7.58435,7.96453,8.65916,9.80825,11.7082,15.0497,21.7484,41.069,200.0,20.4954,10.1534,6.9766,5.44914,4.58727,4.06863,3.75867,3.59436,3.54736,1.0,0.0,0.0,2
0.0123332,-0.355469,37.3884,-5.3073E-5,3512.21,7.45569,7.5863,7.96622,8.66059,9.80927,11.7084,15.0473,21.7381,41.0495,200.0,20.5187,10.1535,6.97485,5.44715,4.58522,4.06663,3.75659,3.59216,3.54517,1.0,0.0,0.0,2
