angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.00315458,-0.33212,5.69737,0.216383,942.478,7.32654,7.59025,8.46862,10.3682,14.615,21.119,27.2891,38.6515,67.1035,200.0,55.0214,21.9605,14.304,10.7535,7.33388,5.18454,4.2355,3.80005,3.67334,1.0,0.0,0.2154507339000702,1
0.00221187,-0.331876,6.03872,0.229204,942.478,7.32532,7.58683,8.46256,10.3565,14.5884,21.0628,27.197,38.4676,66.5597,200.0,55.97,22.1071,14.3624,10.7866,7.34879,5.19171,4.23953,3.80237,3.67468,1.0,0.0,0.2140951156616211,1
0.00125438,-0.331632,6.38376,0.24055,942.478,7.32397,7.58371,8.45636,10.3448,14.5623,21.0054,27.1031,38.2844,66.0199,200.0,56.9536,22.2571,14.4213,10.8194,7.36397,5.1984,4.24345,3.80469,3.67603,1.0,0.0,0.21272064745426178,1
2.1011E-4,-0.33141,6.72524,0.252432,942.478,7.32275,7.58019,8.44984,10.3323,14.534,20.9449,27.0039,38.0871,65.4423,200.0,58.0661,22.4226,14.4858,10.8546,7.37965,5.20563,4.24709,3.80701,3.67725,1.0,0.0,0.2112497240304947,1
-8.46561E-4,-0.331188,7.07034,0.263797,942.478,7.32153,7.57688,8.44333,10.3197,14.5056,20.8839,26.9046,37.8884,64.8679,200.0,59.2358,22.5928,14.5513,10.8911,7.39592,5.21285,4.25131,3.80945,3.67847,1.0,0.0,0.20976299047470093,1
-0.00198906,-0.330988,7.41198,0.274838,954.713,7.32043,7.57357,8.43643,10.3064,14.4755,20.8182,26.7984,37.6786,64.2574,200.0,60.547,22.7798,14.6226,10.9296,7.41298,5.22039,4.25534,3.81165,3.67957,1.0,0.0,0.2081809937953949,1
-0.00314062,-0.330677,7.75967,0.286031,986.485,7.31873,7.56931,8.42901,10.2925,14.4433,20.7509,26.689,37.4644,63.6485,200.0,61.9382,22.9786,14.6969,10.9711,7.43201,5.22897,4.26008,3.8147,3.68127,1.0,0.0,0.2065167874097824,1
-0.0043804,-0.330278,8.11009,0.296149,1039.51,7.31665,7.56461,8.4204,10.2766,14.4089,20.6784,26.5715,37.2374,63.0027,200.0,63.514,23.1971,14.7785,11.0169,7.45259,5.23846,4.26563,3.81824,3.68347,1.0,0.0,0.20468424260616302,1
-0.0056259,-0.329901,8.46791,0.307656,1070.58,7.31458,7.55992,8.41214,10.2614,14.375,20.6066,26.4551,37.0097,62.3681,200.0,65.1713,23.4217,14.8617,11.0629,7.47295,5.24823,4.27135,3.82178,3.68567,1.0,0.0,0.20285841822624207,1
-0.00695818,-0.329523,8.82749,0.317371,1123.31,7.3125,7.55518,8.40333,10.2449,14.3385,20.5301,26.332,36.7712,61.7041,196.29,67.0405,23.6666,14.9522,11.1113,7.49511,5.25848,4.2772,3.8252,3.68774,1.0,0.0,0.20092147588729858,1
-0.00828427,-0.329146,9.17656,0.328846,1153.21,7.31055,7.55054,8.3948,10.2286,14.303,20.4547,26.2106,36.5374,61.0567,190.032,69.0047,23.9179,15.0423,11.161,7.51741,5.2686,4.28296,3.82886,3.68982,1.0,0.0,0.1989930272102356,1
-0.00971669,-0.328813,9.54912,0.334477,1203.03,7.30884,7.54595,8.38579,10.212,14.2654,20.3754,26.0821,36.2884,60.3741,183.707,71.238,24.195,15.1393,11.2135,7.54034,5.27895,4.28874,3.83228,3.69177,1.0,0.0,0.19695721566677094,1
-0.0111424,-0.328347,9.95185,0.349886,1229.42,7.3064,7.54031,8.37609,10.1941,14.2263,20.294,25.9521,36.0404,59.7037,177.789,73.6322,24.4854,15.2399,11.2686,7.56497,5.29043,4.29537,3.83644,3.69421,1.0,0.0,0.1948452889919281,1
