angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.00677854,-0.341841,30.5805,-1.20205E-5,3901.02,7.38025,7.50244,7.87032,8.54696,9.66839,11.5222,14.781,21.3117,39.4837,200.0,21.5436,10.5135,7.18732,5.59772,4.70323,4.16545,3.84338,3.67163,3.62,1.0,0.0,0.0,1
0.00664741,-0.342108,31.3144,-4.4732E-5,4034.78,7.38171,7.50366,7.8715,8.5477,9.66896,11.5222,14.7792,21.3015,39.465,200.0,21.5679,10.5143,7.18628,5.59651,4.70191,4.16416,3.84204,3.67017,3.61853,1.0,0.0,0.0,1
0.00651199,-0.342396,32.0651,8.52929E-6,4185.52,7.38342,7.50514,7.87275,8.54917,9.66971,11.5225,14.7777,21.2918,39.447,200.0,21.5918,10.5142,7.18492,5.59478,4.70045,4.16263,3.84058,3.66858,3.61682,1.0,0.0,0.0,1
0.00637466,-0.342707,32.8331,-2.19036E-5,4352.54,7.38501,7.50664,7.8741,8.55013,9.67064,11.5229,14.776,21.2818,39.4276,200.0,21.6163,10.5147,7.18339,5.59337,4.6988,4.161,3.83908,3.66687,3.61523,1.0,0.0,0.0,1
0.00623352,-0.342884,33.6171,9.68137E-6,4536.99,7.38611,7.50747,7.87479,8.55059,9.6707,11.5219,14.773,21.2698,39.4051,200.0,21.6455,10.517,7.18371,5.59292,4.69805,4.16023,3.83815,3.66602,3.61414,1.0,0.0,0.0,1
0.00608665,-0.343018,34.4222,-1.69624E-4,4847.53,7.38684,7.50792,7.87502,8.55061,9.67012,11.5203,14.7692,21.2567,39.3808,200.0,21.6772,10.5206,7.18452,5.59257,4.6979,4.15985,3.83763,3.66541,3.6134,1.0,0.0,0.0,1
0.00593645,-0.343151,35.245,-2.73432E-4,5119.82,7.38745,7.50844,7.87534,8.55058,9.66975,11.5189,14.7649,21.2431,39.355,200.0,21.7106,10.5244,7.18513,5.59297,4.69755,4.15932,3.83695,3.66474,3.61267,1.0,0.0,0.0,2
0.00575954,-0.343306,35.5983,-3.93693E-4,3153.62,7.38831,7.5093,7.87567,8.55067,9.66923,11.5172,14.7603,21.2283,39.3261,200.0,21.745,10.5284,7.18578,5.59272,4.69719,4.15888,3.83631,3.66391,3.61194,1.0,0.0,0.0,2
0.00559551,-0.343461,35.5807,-3.14887E-4,3162.32,7.38916,7.50981,7.87605,8.55064,9.66869,11.5155,14.7557,21.2143,39.2978,200.0,21.7799,10.5326,7.18689,5.59262,4.6968,4.1582,3.83575,3.66324,3.61096,1.0,0.0,0.0,2
0.00544149,-0.343595,35.5715,-1.85337E-4,3170.97,7.38989,7.51025,7.87627,8.55063,9.66808,11.5141,14.7514,21.2007,39.2729,200.0,21.8117,10.5364,7.18771,5.59278,4.69645,4.15784,3.83508,3.6626,3.61029,1.0,0.0,0.0,2
0.00527221,-0.34375,35.5656,-9.00983E-5,3179.56,7.39075,7.51086,7.87672,8.55079,9.66752,11.5123,14.7471,21.1874,39.2479,200.0,21.844,10.5404,7.1885,5.59283,4.6963,4.15717,3.83447,3.66187,3.6095,1.0,0.0,0.0,2
0.00510246,-0.343883,35.5603,-4.06495E-5,3188.08,7.39148,7.51147,7.87707,8.55069,9.66712,11.5111,14.7428,21.1745,39.2241,200.0,21.8759,10.5441,7.18907,5.59257,4.69571,4.15674,3.83398,3.66125,3.60864,1.0,0.0,0.0,2
0.00493366,-0.344016,35.555,-1.89637E-5,3196.56,7.39221,7.51184,7.87739,8.55066,9.66655,11.5093,14.7384,21.1612,39.1993,200.0,21.9084,10.5484,7.19019,5.59268,4.69539,4.15632,3.8335,3.66064,3.60791,1.0,0.0,0.0,2
0.00474769,-0.34415,35.5494,-1.22847E-5,3205.81,7.39282,7.51245,7.87761,8.55054,9.66564,11.5073,14.733,21.1465,39.1723,200.0,21.9427,10.553,7.19128,5.59304,4.69537,4.15607,3.83289,3.65991,3.60718,1.0,0.0,0.0,2
0.00456316,-0.344283,35.5546,7.55796E-6,2580.52,7.39368,7.51294,7.87785,8.55043,9.66511,11.5052,14.7278,21.1323,39.1461,200.0,21.9772,10.5583,7.19237,5.59311,4.69506,4.15554,3.8324,3.6593,3.60645,1.0,0.0,0.0,2
0.00437671,-0.344394,35.8929,-7.72842E-5,2683.47,7.39429,7.51341,7.87785,8.54995,9.66394,11.5029,14.7219,21.1173,39.1177,200.0,22.0138,10.564,7.19394,5.59359,4.69509,4.15539,3.83191,3.65881,3.60583,1.0,0.0,0.0,2
0.00418455,-0.344527,36.2678,-5.53888E-5,2708.58,7.39502,7.51373,7.87804,8.54967,9.66316,11.5006,14.716,21.1026,39.0901,200.0,22.0496,10.5695,7.19551,5.59395,4.69502,4.15504,3.83145,3.6582,3.6051,1.0,0.0,0.0,2
